Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
C2090,1nF,C_1206_3216Metric,29.515018,27.86396,0.0,top
C2091,1nF,C_1206_3216Metric,43.403018,27.86396,0.0,top
C2092,10nF,C_1206_3216Metric,57.246018,27.86396,0.0,top
C2093,100nF,C_1206_3216Metric,71.228018,27.86396,0.0,top
C2094,220nF,C_1206_3216Metric,85.284018,27.86396,0.0,top
C2095,1uF,C_1206_3216Metric,99.479018,27.86396,0.0,top
C2096,2.2uF,C_1206_3216Metric,29.756018,14.27496,0.0,top
C2097,4.7uF,C_1206_3216Metric,43.882018,14.27496,0.0,top
C2098,10uF,C_1206_3216Metric,57.852018,14.27496,0.0,top
C2099,1nF,C_1206_3216Metric,29.515018,25.45096,0.0,top
C2100,1nF,C_1206_3216Metric,43.403018,25.45096,0.0,top
C2101,10nF,C_1206_3216Metric,57.246018,25.45096,0.0,top
C2102,100nF,C_1206_3216Metric,71.228018,25.45096,0.0,top
C2103,220nF,C_1206_3216Metric,85.284018,25.45096,0.0,top
C2104,1uF,C_1206_3216Metric,99.479018,25.45096,0.0,top
C2105,2.2uF,C_1206_3216Metric,29.756018,11.86196,0.0,top
C2106,4.7uF,C_1206_3216Metric,43.882018,11.86196,0.0,top
C2107,10uF,C_1206_3216Metric,57.852018,11.86196,0.0,top
C2108,1nF,C_1206_3216Metric,29.515018,23.03796,0.0,top
C2109,1nF,C_1206_3216Metric,43.403018,23.03796,0.0,top
C2110,10nF,C_1206_3216Metric,57.246018,23.03796,0.0,top
C2111,100nF,C_1206_3216Metric,71.228018,23.03796,0.0,top
C2112,220nF,C_1206_3216Metric,85.284018,23.03796,0.0,top
C2113,1uF,C_1206_3216Metric,99.479018,23.03796,0.0,top
C2114,2.2uF,C_1206_3216Metric,29.756018,9.44896,0.0,top
C2115,4.7uF,C_1206_3216Metric,43.882018,9.44896,0.0,top
C2116,10uF,C_1206_3216Metric,57.852018,9.44896,0.0,top
C2117,1nF,C_1206_3216Metric,29.515018,20.62496,0.0,top
C2118,1nF,C_1206_3216Metric,43.403018,20.62496,0.0,top
C2119,10nF,C_1206_3216Metric,57.246018,20.62496,0.0,top
C2120,100nF,C_1206_3216Metric,71.228018,20.62496,0.0,top
C2121,220nF,C_1206_3216Metric,85.284018,20.62496,0.0,top
C2122,1uF,C_1206_3216Metric,99.479018,20.62496,0.0,top
C2123,2.2uF,C_1206_3216Metric,29.756018,7.03596,0.0,top
C2124,4.7uF,C_1206_3216Metric,43.882018,7.03596,0.0,top
C2125,10uF,C_1206_3216Metric,57.852018,7.03596,0.0,top
C2126,1uF ,C_0805_2012Metric,19.716018,42.141161,0.0,top
C2127,1uF ,C_0805_2012Metric,19.716018,40.109161,0.0,top
C2128,1uF ,C_0805_2012Metric,19.716018,38.077161,0.0,top
C2129,1uF ,C_0805_2012Metric,19.716018,36.045161,0.0,top
C2130,1uF ,C_0805_2012Metric,19.721018,34.013161,0.0,top
C2131,1uF ,C_0805_2012Metric,26.574018,34.013161,0.0,top
C2132,1uF ,C_0805_2012Metric,23.145018,42.141161,0.0,top
C2133,1uF ,C_0805_2012Metric,23.145018,40.109161,0.0,top
C2134,1uF ,C_0805_2012Metric,23.145018,38.077161,0.0,top
C2135,1uF ,C_0805_2012Metric,23.145018,36.045161,0.0,top
C2136,1uF ,C_0805_2012Metric,23.150018,34.013161,0.0,top
C2137,1uF ,C_0805_2012Metric,26.569018,36.045161,0.0,top
C2138,1uF ,C_0805_2012Metric,26.569018,42.141161,0.0,top
C2139,1uF ,C_0805_2012Metric,26.569018,40.109161,0.0,top
C2140,1uF ,C_0805_2012Metric,26.569018,38.077161,0.0,top
D1,LL4148,D_MiniMELF,109.982,124.853,0.0,top
D2,1N4148WS,D_SOD-323,92.676,88.646,0.0,top
D3,1N4148W,D_SOD-123,104.902,106.68,0.0,top
D4,US1M,D_SMA,95.932,159.018,90.0,top
D5,ZMM3V3-M,D_MiniMELF,13.533,121.513,0.0,top
D6,ZMM5V6-M,D_MiniMELF,8.1,151.13,0.0,top
D7,1N5819WS,D_SOD-323,114.461,82.931,0.0,top
D8,LL4148,D_MiniMELF,109.982,122.567,0.0,top
D9,1N4148WS,D_SOD-323,92.676,86.741,0.0,top
D10,1N4148W,D_SOD-123,104.902,104.267,0.0,top
D11,US1M,D_SMA,99.488,159.018,90.0,top
D12,1N5819WS,D_SOD-323,114.461,81.026,0.0,top
D13,ZMM3V3-M,D_MiniMELF,13.533,119.227,0.0,top
D14,ZMM5V6-M,D_MiniMELF,8.1,148.806,0.0,top
D15,LL4148,D_MiniMELF,109.982,120.281,0.0,top
D16,1N4148WS,D_SOD-323,92.676,84.836,0.0,top
D17,1N4148W,D_SOD-123,104.902,101.854,0.0,top
D18,US1M,D_SMA,103.044,159.018,90.0,top
D19,1N5819WS,D_SOD-323,114.461,79.121,0.0,top
D20,ZMM3V3-M,D_MiniMELF,13.533,116.941,0.0,top
D21,ZMM5V6-M,D_MiniMELF,8.1,146.558,0.0,top
D22,LL4148,D_MiniMELF,109.982,117.995,0.0,top
D23,1N4148WS,D_SOD-323,92.676,82.931,0.0,top
D24,1N4148W,D_SOD-123,104.902,99.441,0.0,top
D25,US1M,D_SMA,106.622,159.018,90.0,top
D26,1N5819WS,D_SOD-323,114.461,77.216,0.0,top
D27,ZMM3V3-M,D_MiniMELF,13.533,114.655,0.0,top
D28,ZMM5V6-M,D_MiniMELF,8.1,144.348,0.0,top
D29,LL4148,D_MiniMELF,109.982,115.709,0.0,top
D30,1N4148WS,D_SOD-323,96.012,88.646,0.0,top
D31,1N4148W,D_SOD-123,104.902,97.028,0.0,top
D32,US1M,D_SMA,110.178,159.032,90.0,top
D33,1N5819WS,D_SOD-323,114.461,75.311,0.0,top
D34,ZMM3V3-M,D_MiniMELF,13.533,112.369,0.0,top
D35,ZMM5V6-M,D_MiniMELF,8.1,142.049,0.0,top
D36,LL4148,D_MiniMELF,109.982,113.423,0.0,top
D37,1N4148WS,D_SOD-323,96.012,86.741,0.0,top
D38,1N4148W,D_SOD-123,104.902,94.615,0.0,top
D39,US1M,D_SMA,78.143,159.004,90.0,top
D40,1N5819WS,D_SOD-323,114.461,63.881,0.0,top
D41,ZMM3V3-M,D_MiniMELF,13.533,110.083,0.0,top
D42,ZMM5V6-M,D_MiniMELF,8.1,139.788,0.0,top
D43,LL4148,D_MiniMELF,109.982,111.137,0.0,top
D44,1N4148WS,D_SOD-323,96.012,84.836,0.0,top
D45,1N4148W,D_SOD-123,104.902,92.202,0.0,top
D46,US1M,D_SMA,81.658,159.018,90.0,top
D47,1N5819WS,D_SOD-323,114.461,61.976,0.0,top
D48,ZMM3V3-M,D_MiniMELF,13.533,107.797,0.0,top
D49,ZMM5V6-M,D_MiniMELF,8.1,137.565,0.0,top
D50,LL4148,D_MiniMELF,109.982,108.851,0.0,top
D51,1N4148WS,D_SOD-323,96.012,82.931,0.0,top
D52,1N4148W,D_SOD-123,104.902,89.789,0.0,top
D53,US1M,D_SMA,85.214,159.018,90.0,top
D54,1N5819WS,D_SOD-323,114.461,60.071,0.0,top
D55,ZMM3V3-M,D_MiniMELF,13.561,137.541,0.0,top
D56,ZMM5V6-M,D_MiniMELF,8.1,121.563,0.0,top
D57,LL4148,D_MiniMELF,109.982,106.527,0.0,top
D58,1N4148WS,D_SOD-323,96.647,80.264,90.0,top
D59,1N4148W,D_SOD-123,104.902,87.376,0.0,top
D60,US1M,D_SMA,88.773,159.018,90.0,top
D61,1N5819WS,D_SOD-323,114.461,58.166,0.0,top
D62,ZMM3V3-M,D_MiniMELF,13.561,135.255,0.0,top
D63,ZMM5V6-M,D_MiniMELF,8.1,119.277,0.0,top
D64,LL4148,D_MiniMELF,109.982,104.279,0.0,top
D65,1N4148WS,D_SOD-323,96.647,76.928,90.0,top
D66,1N4148W,D_SOD-123,104.902,84.963,0.0,top
D67,US1M,D_SMA,92.329,159.018,90.0,top
D68,1N5819WS,D_SOD-323,114.461,56.261,0.0,top
D69,ZMM3V3-M,D_MiniMELF,13.533,132.969,0.0,top
D70,ZMM5V6-M,D_MiniMELF,8.1,116.991,0.0,top
D71,LL4148,D_MiniMELF,109.982,101.993,0.0,top
D72,LL4148,D_MiniMELF,109.982,99.694,0.0,top
D73,LL4148,D_MiniMELF,109.982,97.433,0.0,top
D74,LL4148,D_MiniMELF,109.982,95.147,0.0,top
D75,LL4148,D_MiniMELF,109.982,92.849,0.0,top
D76,LL4148,D_MiniMELF,109.982,90.563,0.0,top
D77,LL4148,D_MiniMELF,109.982,88.328,0.0,top
D78,LL4148,D_MiniMELF,109.982,86.118,0.0,top
D79,LL4148,D_MiniMELF,109.982,83.832,0.0,top
D80,1N4148WS,D_SOD-323,92.676,67.564,0.0,top
D81,1N4148WS,D_SOD-323,92.676,65.659,0.0,top
D82,1N4148WS,D_SOD-323,92.676,63.754,0.0,top
D83,1N4148WS,D_SOD-323,92.676,61.849,0.0,top
D84,1N4148WS,D_SOD-323,92.676,59.944,0.0,top
D85,1N4148WS,D_SOD-323,96.647,73.626,90.0,top
D86,1N4148WS,D_SOD-323,96.647,70.324,90.0,top
D87,1N4148WS,D_SOD-323,96.012,67.564,0.0,top
D88,1N4148WS,D_SOD-323,96.012,65.659,0.0,top
D89,1N4148W,D_SOD-123,104.902,82.55,0.0,top
D90,1N4148W,D_SOD-123,104.902,80.137,0.0,top
D91,1N4148W,D_SOD-123,104.902,77.724,0.0,top
D92,1N4148W,D_SOD-123,104.902,75.311,0.0,top
D93,1N4148W,D_SOD-123,104.902,72.898,0.0,top
D94,1N4148W,D_SOD-123,104.902,70.485,0.0,top
D95,1N4148W,D_SOD-123,104.902,68.072,0.0,top
D96,1N4148W,D_SOD-123,104.902,65.659,0.0,top
D97,1N4148W,D_SOD-123,104.902,63.246,0.0,top
D98,US1M,D_SMA,60.347,159.004,90.0,top
D99,US1M,D_SMA,63.903,159.004,90.0,top
D100,US1M,D_SMA,67.459,159.004,90.0,top
D101,US1M,D_SMA,71.015,159.004,90.0,top
D102,US1M,D_SMA,74.546,159.004,90.0,top
D103,US1M,D_SMA,42.633,159.004,90.0,top
D104,US1M,D_SMA,46.167,159.004,90.0,top
D105,US1M,D_SMA,49.679,159.004,90.0,top
D106,US1M,D_SMA,53.235,159.004,90.0,top
D107,1N5819WS,D_SOD-323,114.461,92.456,0.0,top
D108,1N5819WS,D_SOD-323,114.461,90.551,0.0,top
D109,1N5819WS,D_SOD-323,114.461,88.646,0.0,top
D110,1N5819WS,D_SOD-323,114.461,86.741,0.0,top
D111,1N5819WS,D_SOD-323,114.461,84.836,0.0,top
D112,1N5819WS,D_SOD-323,114.461,73.406,0.0,top
D113,1N5819WS,D_SOD-323,114.461,71.501,0.0,top
D114,1N5819WS,D_SOD-323,114.461,69.596,0.0,top
D115,1N5819WS,D_SOD-323,114.461,67.691,0.0,top
D116,ZMM3V3-M,D_MiniMELF,13.533,130.683,0.0,top
D117,ZMM3V3-M,D_MiniMELF,13.533,128.397,0.0,top
D118,ZMM3V3-M,D_MiniMELF,13.533,126.111,0.0,top
D119,ZMM3V3-M,D_MiniMELF,13.533,123.825,0.0,top
D120,ZMM3V3-M,D_MiniMELF,13.561,151.13,0.0,top
D121,ZMM3V3-M,D_MiniMELF,13.561,148.844,0.0,top
D122,ZMM3V3-M,D_MiniMELF,13.561,146.596,0.0,top
D123,ZMM3V3-M,D_MiniMELF,13.561,144.386,0.0,top
D124,ZMM3V3-M,D_MiniMELF,13.561,142.087,0.0,top
D125,ZMM5V6-M,D_MiniMELF,8.1,114.718,0.0,top
D126,ZMM5V6-M,D_MiniMELF,8.1,112.419,0.0,top
D127,ZMM5V6-M,D_MiniMELF,8.1,110.133,0.0,top
D128,ZMM5V6-M,D_MiniMELF,8.1,107.847,0.0,top
D129,ZMM5V6-M,D_MiniMELF,8.1,135.279,0.0,top
D130,ZMM5V6-M,D_MiniMELF,8.1,132.993,0.0,top
D131,ZMM5V6-M,D_MiniMELF,8.1,130.707,0.0,top
D132,ZMM5V6-M,D_MiniMELF,8.1,128.421,0.0,top
D133,ZMM5V6-M,D_MiniMELF,8.1,126.135,0.0,top
D134,LL4148,D_MiniMELF,109.982,81.546,0.0,top
D135,1N4148WS,D_SOD-323,96.012,63.754,0.0,top
D136,1N4148W,D_SOD-123,104.902,60.833,0.0,top
D137,US1M,D_SMA,56.791,159.004,90.0,top
D138,1N5819WS,D_SOD-323,114.461,65.786,0.0,top
D139,ZMM3V3-M,D_MiniMELF,13.561,139.826,0.0,top
D140,ZMM5V6-M,D_MiniMELF,8.1,123.849,0.0,top
D141,US1M,D_SMA,7.112,159.004,90.0,top
D142,US1M,D_SMA,10.668,159.004,90.0,top
D143,US1M,D_SMA,14.224,159.004,90.0,top
D144,US1M,D_SMA,17.78,159.004,90.0,top
D145,US1M,D_SMA,21.319,159.004,90.0,top
D146,US1M,D_SMA,24.892,159.004,90.0,top
D147,US1M,D_SMA,28.448,159.004,90.0,top
D148,US1M,D_SMA,32.004,159.004,90.0,top
D149,US1M,D_SMA,35.56,159.004,90.0,top
D150,US1M,D_SMA,39.116,159.004,90.0,top
D151,ZMM3V3-M,D_MiniMELF,13.533,105.537,0.0,top
D152,ZMM3V3-M,D_MiniMELF,13.533,103.251,0.0,top
D153,ZMM3V3-M,D_MiniMELF,13.533,100.977,0.0,top
D154,ZMM3V3-M,D_MiniMELF,13.533,98.679,0.0,top
D155,ZMM3V3-M,D_MiniMELF,13.533,96.393,0.0,top
D156,ZMM3V3-M,D_MiniMELF,13.533,94.107,0.0,top
D157,ZMM3V3-M,D_MiniMELF,13.533,91.821,0.0,top
D158,ZMM3V3-M,D_MiniMELF,13.533,89.611,0.0,top
D159,ZMM3V3-M,D_MiniMELF,13.533,87.376,0.0,top
D160,ZMM3V3-M,D_MiniMELF,13.533,85.052,0.0,top
D161,ZMM5V6-M,D_MiniMELF,8.1,105.537,0.0,top
D162,ZMM5V6-M,D_MiniMELF,8.1,103.29,0.0,top
D163,ZMM5V6-M,D_MiniMELF,8.1,101.004,0.0,top
D164,ZMM5V6-M,D_MiniMELF,8.1,98.718,0.0,top
D165,ZMM5V6-M,D_MiniMELF,8.1,96.432,0.0,top
D166,ZMM5V6-M,D_MiniMELF,8.1,94.146,0.0,top
D167,ZMM5V6-M,D_MiniMELF,8.1,91.86,0.0,top
D168,ZMM5V6-M,D_MiniMELF,8.1,89.574,0.0,top
D169,ZMM5V6-M,D_MiniMELF,8.1,87.288,0.0,top
D170,ZMM5V6-M,D_MiniMELF,8.1,85.002,0.0,top
D171,ZMM5V6-M,D_MiniMELF,8.1,53.024,0.0,top
D172,ZMM5V6-M,D_MiniMELF,8.1,50.738,0.0,top
D173,ZMM5V6-M,D_MiniMELF,8.1,48.452,0.0,top
D174,ZMM5V6-M,D_MiniMELF,8.1,46.153,0.0,top
D175,ZMM5V6-M,D_MiniMELF,8.1,43.88,0.0,top
D176,ZMM5V6-M,D_MiniMELF,8.1,41.594,0.0,top
D177,ZMM5V6-M,D_MiniMELF,8.1,39.308,0.0,top
D178,ZMM5V6-M,D_MiniMELF,8.1,69.0,0.0,top
D179,ZMM5V6-M,D_MiniMELF,8.1,66.74,0.0,top
D180,ZMM5V6-M,D_MiniMELF,8.1,64.454,0.0,top
D181,ZMM5V6-M,D_MiniMELF,8.1,62.168,0.0,top
D182,ZMM5V6-M,D_MiniMELF,8.1,59.882,0.0,top
D183,ZMM5V6-M,D_MiniMELF,8.1,57.596,0.0,top
D184,ZMM5V6-M,D_MiniMELF,8.1,55.31,0.0,top
D185,ZMM5V6-M,D_MiniMELF,8.1,82.716,0.0,top
D186,ZMM5V6-M,D_MiniMELF,8.1,80.43,0.0,top
D187,ZMM5V6-M,D_MiniMELF,8.1,78.144,0.0,top
D188,ZMM5V6-M,D_MiniMELF,8.1,75.858,0.0,top
D189,ZMM5V6-M,D_MiniMELF,8.1,73.572,0.0,top
D190,ZMM5V6-M,D_MiniMELF,8.1,71.286,0.0,top
D191,ZMM5V6-M,D_MiniMELF,8.1,37.084,0.0,top
D192,ZMM5V6-M,D_MiniMELF,8.1,34.848,0.0,top
D193,ZMM5V6-M,D_MiniMELF,8.1,32.574,0.0,top
D194,ZMM5V6-M,D_MiniMELF,8.1,30.262,0.0,top
D195,ZMM5V6-M,D_MiniMELF,8.1,28.039,0.0,top
D196,ZMM5V6-M,D_MiniMELF,8.1,25.778,0.0,top
D197,ZMM5V6-M,D_MiniMELF,8.1,23.479,0.0,top
D198,ZMM5V6-M,D_MiniMELF,8.1,21.269,0.0,top
D199,ZMM5V6-M,D_MiniMELF,8.1,19.034,0.0,top
D200,ZMM5V6-M,D_MiniMELF,8.1,16.748,0.0,top
D201,ZMM3V3-M,D_MiniMELF,13.533,82.804,0.0,top
D202,ZMM3V3-M,D_MiniMELF,13.533,80.518,0.0,top
D203,ZMM3V3-M,D_MiniMELF,13.533,78.232,0.0,top
D204,ZMM3V3-M,D_MiniMELF,13.533,75.946,0.0,top
D205,ZMM3V3-M,D_MiniMELF,13.533,73.723,0.0,top
D206,ZMM3V3-M,D_MiniMELF,13.533,71.501,0.0,top
D207,ZMM3V3-M,D_MiniMELF,13.533,69.215,0.0,top
D208,ZMM3V3-M,D_MiniMELF,13.533,66.929,0.0,top
D209,ZMM3V3-M,D_MiniMELF,13.533,64.643,0.0,top
D210,ZMM3V3-M,D_MiniMELF,13.533,62.357,0.0,top
D211,ZMM5V6-M,D_MiniMELF,13.533,43.307,0.0,top
D212,ZMM5V6-M,D_MiniMELF,13.533,41.047,0.0,top
D213,ZMM5V6-M,D_MiniMELF,13.533,38.761,0.0,top
D214,ZMM5V6-M,D_MiniMELF,13.533,36.475,0.0,top
D215,ZMM5V6-M,D_MiniMELF,13.533,34.189,0.0,top
D216,ZMM5V6-M,D_MiniMELF,13.533,31.903,0.0,top
D217,ZMM5V6-M,D_MiniMELF,13.533,29.617,0.0,top
D218,ZMM5V6-M,D_MiniMELF,13.533,27.331,0.0,top
D219,ZMM5V6-M,D_MiniMELF,13.533,25.071,0.0,top
D220,ZMM5V6-M,D_MiniMELF,8.1,14.478,0.0,top
D221,ZMM5V6-M,D_MiniMELF,8.1,12.192,0.0,top
D222,ZMM5V6-M,D_MiniMELF,8.1,9.906,0.0,top
D223,ZMM5V6-M,D_MiniMELF,8.1,7.62,0.0,top
D224,ZMM5V6-M,D_MiniMELF,13.533,22.759,0.0,top
D225,ZMM5V6-M,D_MiniMELF,13.533,57.023,0.0,top
D226,ZMM5V6-M,D_MiniMELF,13.533,54.763,0.0,top
D227,ZMM5V6-M,D_MiniMELF,13.533,52.477,0.0,top
D228,ZMM5V6-M,D_MiniMELF,13.533,50.191,0.0,top
D229,ZMM5V6-M,D_MiniMELF,13.533,47.905,0.0,top
D230,ZMM5V6-M,D_MiniMELF,13.533,45.619,0.0,top
D231,ZMM5V6-M,D_MiniMELF,13.533,20.447,0.0,top
D232,ZMM5V6-M,D_MiniMELF,13.533,18.161,0.0,top
D233,ZMM5V6-M,D_MiniMELF,13.533,15.938,0.0,top
D234,ZMM5V6-M,D_MiniMELF,13.533,13.716,0.0,top
D235,LL4148,D_MiniMELF,109.982,24.396,0.0,top
D236,ZMM5V6-M,D_MiniMELF,13.533,11.405,0.0,top
D237,ZMM5V6-M,D_MiniMELF,13.533,9.132,0.0,top
D238,ZMM5V6-M,D_MiniMELF,13.533,6.897,0.0,top
D239,LL4148,D_MiniMELF,109.982,22.098,0.0,top
D240,LL4148,D_MiniMELF,109.982,19.812,0.0,top
D241,LL4148,D_MiniMELF,109.982,17.526,0.0,top
D242,LL4148,D_MiniMELF,109.982,15.24,0.0,top
D243,LL4148,D_MiniMELF,109.982,12.954,0.0,top
D244,LL4148,D_MiniMELF,109.982,10.668,0.0,top
D245,LL4148,D_MiniMELF,109.982,8.382,0.0,top
D246,1N4148W,D_SOD-123,104.902,58.42,0.0,top
D247,1N4148W,D_SOD-123,104.902,56.052,0.0,top
D248,1N4148W,D_SOD-123,104.902,53.639,0.0,top
D249,1N4148W,D_SOD-123,104.902,51.226,0.0,top
D250,1N4148W,D_SOD-123,104.902,48.813,0.0,top
D251,1N4148W,D_SOD-123,104.902,46.4,0.0,top
D252,1N4148W,D_SOD-123,104.902,43.987,0.0,top
D253,1N4148W,D_SOD-123,104.902,41.574,0.0,top
D254,LL4148,D_MiniMELF,109.982,42.672,0.0,top
D255,LL4148,D_MiniMELF,109.982,40.374,0.0,top
D256,LL4148,D_MiniMELF,109.982,38.088,0.0,top
D257,LL4148,D_MiniMELF,109.982,35.802,0.0,top
D258,LL4148,D_MiniMELF,109.982,33.516,0.0,top
D259,LL4148,D_MiniMELF,109.982,31.23,0.0,top
D260,LL4148,D_MiniMELF,109.982,28.944,0.0,top
D261,LL4148,D_MiniMELF,109.982,26.658,0.0,top
D262,LL4148,D_MiniMELF,109.982,60.96,0.0,top
D263,LL4148,D_MiniMELF,109.982,58.662,0.0,top
D264,LL4148,D_MiniMELF,109.982,56.376,0.0,top
D265,LL4148,D_MiniMELF,109.982,54.09,0.0,top
D266,LL4148,D_MiniMELF,109.982,51.804,0.0,top
D267,LL4148,D_MiniMELF,109.982,49.518,0.0,top
D268,LL4148,D_MiniMELF,109.982,47.232,0.0,top
D269,LL4148,D_MiniMELF,109.982,44.946,0.0,top
D270,LL4148,D_MiniMELF,109.982,79.26,0.0,top
D271,LL4148,D_MiniMELF,109.982,76.962,0.0,top
D272,LL4148,D_MiniMELF,109.982,74.676,0.0,top
D273,LL4148,D_MiniMELF,109.982,72.39,0.0,top
D274,LL4148,D_MiniMELF,109.982,70.104,0.0,top
D275,LL4148,D_MiniMELF,109.982,67.818,0.0,top
D276,LL4148,D_MiniMELF,109.982,65.532,0.0,top
D277,LL4148,D_MiniMELF,109.982,63.246,0.0,top
D278,1N4148W,D_SOD-123,104.902,39.243,0.0,top
D279,1N4148W,D_SOD-123,104.902,36.875,0.0,top
D280,1N4148W,D_SOD-123,104.902,34.462,0.0,top
D281,1N4148W,D_SOD-123,104.902,32.049,0.0,top
D282,1N4148W,D_SOD-123,104.902,29.636,0.0,top
D283,1N4148W,D_SOD-123,104.902,27.223,0.0,top
D284,1N4148W,D_SOD-123,104.902,24.81,0.0,top
D285,1N4148W,D_SOD-123,104.902,22.397,0.0,top
D286,1N4148W,D_SOD-123,100.076,88.519,0.0,top
D287,1N4148W,D_SOD-123,100.076,86.151,0.0,top
D288,1N4148W,D_SOD-123,100.076,83.738,0.0,top
D289,1N4148W,D_SOD-123,100.076,81.325,0.0,top
D290,1N4148W,D_SOD-123,100.076,78.912,0.0,top
D291,1N4148W,D_SOD-123,100.076,76.499,0.0,top
D292,1N4148W,D_SOD-123,100.076,74.086,0.0,top
D293,1N4148W,D_SOD-123,100.076,71.673,0.0,top
D294,1N4148W,D_SOD-123,104.902,20.066,0.0,top
D295,1N4148W,D_SOD-123,104.902,17.698,0.0,top
D296,1N4148W,D_SOD-123,104.902,15.285,0.0,top
D297,1N4148W,D_SOD-123,104.902,12.872,0.0,top
D298,1N4148W,D_SOD-123,104.902,10.459,0.0,top
D299,1N4148W,D_SOD-123,104.902,8.046,0.0,top
D300,1N4148W,D_SOD-123,100.076,69.342,0.0,top
D301,1N4148W,D_SOD-123,100.076,66.991,0.0,top
D302,1N4148W,D_SOD-123,100.076,64.578,0.0,top
D303,1N4148W,D_SOD-123,100.076,62.165,0.0,top
D304,1N4148W,D_SOD-123,100.076,59.752,0.0,top
D305,1N4148W,D_SOD-123,100.076,45.339,0.0,top
D306,1N4148W,D_SOD-123,100.076,42.988,0.0,top
D307,1N4148W,D_SOD-123,100.076,40.575,0.0,top
D308,1N4148W,D_SOD-123,100.076,38.162,0.0,top
D309,1N4148W,D_SOD-123,100.076,35.749,0.0,top
D310,1N4148W,D_SOD-123,100.076,57.339,0.0,top
D311,1N4148W,D_SOD-123,100.076,54.988,0.0,top
D312,1N4148W,D_SOD-123,100.076,52.575,0.0,top
D313,1N4148W,D_SOD-123,100.076,50.162,0.0,top
D314,1N4148W,D_SOD-123,100.076,47.749,0.0,top
D315,1N4148WS,D_SOD-323,89.281,67.564,0.0,top
D316,1N4148WS,D_SOD-323,89.281,65.659,0.0,top
D317,1N4148WS,D_SOD-323,89.281,63.754,0.0,top
D318,1N4148WS,D_SOD-323,89.281,61.849,0.0,top
D319,1N4148WS,D_SOD-323,89.281,59.944,0.0,top
D320,1N4148WS,D_SOD-323,92.676,58.039,0.0,top
D321,1N4148WS,D_SOD-323,96.012,61.849,0.0,top
D322,1N4148WS,D_SOD-323,96.012,59.944,0.0,top
D323,1N4148WS,D_SOD-323,96.012,58.039,0.0,top
D324,1N4148WS,D_SOD-323,96.647,55.372,90.0,top
D325,1N4148WS,D_SOD-323,89.281,58.039,0.0,top
D326,1N4148WS,D_SOD-323,96.647,48.768,90.0,top
D327,1N4148WS,D_SOD-323,92.744,42.799,0.0,top
D328,1N4148WS,D_SOD-323,92.744,40.894,0.0,top
D329,1N4148WS,D_SOD-323,92.744,38.989,0.0,top
D330,1N4148WS,D_SOD-323,96.647,52.07,90.0,top
D331,1N4148WS,D_SOD-323,96.647,45.466,90.0,top
D332,1N4148WS,D_SOD-323,96.012,42.799,0.0,top
D333,1N4148WS,D_SOD-323,96.012,40.894,0.0,top
D334,1N4148WS,D_SOD-323,96.012,38.989,0.0,top
D335,1N4148WS,D_SOD-323,92.744,37.084,0.0,top
D336,1N4148WS,D_SOD-323,96.012,37.084,0.0,top
D337,1N4148WS,D_SOD-323,92.744,35.179,0.0,top
D338,1N4148WS,D_SOD-323,100.838,18.288,0.0,top
D339,1N4148WS,D_SOD-323,100.838,16.383,0.0,top
D340,1N4148WS,D_SOD-323,96.012,35.179,0.0,top
D341,1N4148WS,D_SOD-323,111.633,127.762,90.0,top
D342,1N4148WS,D_SOD-323,111.633,131.098,90.0,top
D343,1N4148WS,D_SOD-323,111.633,143.29,90.0,top
D344,1N4148WS,D_SOD-323,111.633,146.592,90.0,top
D345,1N4148WS,D_SOD-323,100.838,14.478,0.0,top
D346,1N4148WS,D_SOD-323,100.838,12.573,0.0,top
D347,1N4148WS,D_SOD-323,100.838,10.668,0.0,top
D348,1N4148WS,D_SOD-323,100.838,8.763,0.0,top
D349,1N4148WS,D_SOD-323,100.838,6.858,0.0,top
D350,1N4148WS,D_SOD-323,111.633,149.894,90.0,top
D351,1N4148WS,D_SOD-323,105.537,115.824,0.0,top
D352,1N4148WS,D_SOD-323,105.537,113.919,0.0,top
D353,1N4148WS,D_SOD-323,105.537,112.014,0.0,top
D354,1N4148WS,D_SOD-323,105.537,110.109,0.0,top
D355,1N4148WS,D_SOD-323,111.633,153.196,90.0,top
D356,1N5819WS,D_SOD-323,114.461,109.728,0.0,top
D357,1N5819WS,D_SOD-323,114.461,107.823,0.0,top
D358,1N5819WS,D_SOD-323,114.461,105.838,0.0,top
D359,1N5819WS,D_SOD-323,114.461,103.886,0.0,top
D360,1N5819WS,D_SOD-323,114.461,101.981,0.0,top
D361,1N5819WS,D_SOD-323,114.461,100.076,0.0,top
D362,1N5819WS,D_SOD-323,114.461,98.171,0.0,top
D363,1N5819WS,D_SOD-323,114.461,96.266,0.0,top
D364,1N5819WS,D_SOD-323,114.461,94.361,0.0,top
D365,1N5819WS,D_SOD-323,114.461,161.544,0.0,top
D366,1N5819WS,D_SOD-323,114.461,159.639,0.0,top
D367,1N5819WS,D_SOD-323,114.461,157.654,0.0,top
D368,1N5819WS,D_SOD-323,114.461,155.702,0.0,top
D369,1N5819WS,D_SOD-323,114.461,153.797,0.0,top
D370,1N5819WS,D_SOD-323,114.461,151.892,0.0,top
D371,1N5819WS,D_SOD-323,114.461,149.987,0.0,top
D372,1N5819WS,D_SOD-323,114.461,148.082,0.0,top
